dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	el16	el17	el18	el19	el20	el21	el22	el23	el24	el25	el26	el27	el28	el29	el30	el31	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	stat45	stat46	stat47	stat48	stat49	stat50	stat51	stat52	stat53	stat54	stat55	stat56	stat57	stat58	stat59	stat60	stat61	stat62	stat63	stat64	stat65	stat66	stat67	stat68	stat69	stat70	stat71	stat72	stat73	stat74	stat75	stat76	class
0.012252	0.017269	0.040422	0.029308	0.032592	0.056676	0.05541	0.33486	0.52431	0.72057	0.70712	0.53467	0.31356	0.46433	0.51287	0.49815	0.41336	0.24255	0.115	0.05898	0.076814	0.11582	0.019841	0.027015	0.01812	0.056501	0.0357	0.03566	0.045673	0.042627	0.033862	0.024841	0.03777	0.72057	0.26621	0.16407	-0.10214	0.053268	0.30141	0.38622	0.49055	0.60617	0.69372	0.35547	0.060646	0.3235	0.36058	0.39005	0.0080898	0.0061587	0.014683	0.017289	0.028637	0.028074	0.16952	0.26568	0.37375	0.36805	0.28072	0.17032	0.12445	0.092382	0.089471	0.083795	0.064587	0.049137	0.031879	0.020733	0.022285	0.0016674	0.0085488	0.0044169	0.012109	0.012987	0.0061611	0.0063965	0.0071308	0.01467	0.0040623	0.0084291	0.034371	0.26812	0.098085	0.1787	-0.13171	-0.063592	0.14112	0.075556	0.13044	0.1271	0.1281	0.12693	0.099684	0.095835	0.086386	0.018967	-0.11585	-0.049184	0.033001	-0.14038	-0.099622	-0.0020654	0.03931	-0.10409	0.056019	-0.13267	0.077733	-0.0054471	-0.11517	-0.03255	-0.10296	0.0043782	0.14129	0.14068	-0.042637	-0.011872	0.046322	0.37395	0.20217	0.641	-0.042211	0.074489	-0.0096313	0.36472	1.0386	212.5
0.01153	0.015237	0.025562	0.029982	0.02954	0.054693	0.052629	0.32697	0.51221	0.67839	0.68093	0.5192	0.30511	0.45095	0.50152	0.48752	0.4016	0.23581	0.11262	0.059204	0.072468	0.11132	0.018842	0.026048	0.038873	0.058789	0.04002	0.04083	0.041494	0.032065	0.032222	0.024825	0.031731	0.68093	0.20654	0.087836	-0.1187	0.053504	0.23364	0.29885	0.37894	0.46755	0.5347	0.42578	0.038645	0.29682	0.32397	0.34117	0.0083805	0.0060861	0.0050029	0.0046914	0.0057385	0.0057389	0.054691	0.074052	0.07601	0.090424	0.12429	0.16462	0.22866	0.25258	0.24475	0.20295	0.11985	0.05877	0.031843	0.036529	0.055761	0.0054532	0.0043039	0.011266	0.0095502	0.0098807	0.0034077	0.0023242	0.010376	0.0063262	0.0047479	0.010353	0.10428	0.19747	0.046398	0.14009	0.019491	0.1414	0.13883	0.13647	0.075333	0.033337	0.14005	0.10293	0.045003	0.0085335	-0.072877	0.058675	0.12612	0.13451	0.13848	0.13025	0.12332	0.092985	0.061749	0.13341	0.14137	-0.059702	-0.10476	0.023032	0.14137	0.12085	-0.068472	0.059484	-0.14024	-0.069046	-0.095608	-0.13166	0.30809	0.25848	0.23217	0.44963	0.050955	0.0088118	0.060003	0.15602	1.4829	188
0.011523	0.027814	0.020108	0.027269	0.023976	0.022663	0.027669	0.046569	0.10973	0.35026	0.51346	0.65106	0.56033	0.55866	0.54887	0.36006	0.10013	0.039383	0.023422	0.026152	0.088619	0.02182	0.020883	0.037314	0.046982	0.050094	0.053596	0.048887	0.060889	0.023517	0.063019	0.035629	0.023516	0.65106	0.18742	0.11173	-0.075687	0.050683	0.21432	0.2801	0.36264	0.45567	0.52517	0.54297	0.034602	0.16926	0.22409	0.25152	0.0043931	0.010158	0.0084184	0.0075922	0.0058171	0.0086402	0.017551	0.053627	0.16944	0.26334	0.33333	0.28356	0.14101	0.10562	0.0535	0.014349	0.0052771	0.0062342	0.0084734	0.040265	0.011328	0.0093269	0.018761	0.011879	0.028821	0.011785	0.0050388	0.030786	0.0094543	0.0081408	0.0055059	0.0032214	0.055045	0.2532	0.10617	0.16756	-0.066422	0.13068	-0.12889	0.11828	0.069047	0.08806	0.10156	0.14133	0.13266	0.068967	0.11457	0.12853	-0.04651	-0.14119	0.000188	0.1013	0.13131	0.1113	-0.065035	0.13867	0.098627	-0.12209	-0.12287	0.092661	-0.089048	-0.0084493	0.13313	0.12965	-0.0074546	-0.042094	0.11746	-0.13275	0.21425	0.431	0.31429	0.67287	0.015982	0.1124	0.048512	0.40908	0.91364	264.5
0.010213	0.019259	0.020232	0.025151	0.021412	0.022483	0.027769	0.04528	0.10634	0.3369	0.46983	0.62608	0.53391	0.52706	0.52196	0.3473	0.096496	0.039225	0.024288	0.024303	0.086834	0.016982	0.016329	0.022398	0.035313	0.046518	0.053496	0.04244	0.054112	0.023688	0.021172	0.036012	0.023558	0.62608	0.20848	0.091345	-0.11714	0.046581	0.24245	0.32765	0.43815	0.56609	0.6577	0.38281	0.093108	0.16926	0.24366	0.31767	0.010668	0.010709	0.0090128	0.0046486	0.0056688	0.0063166	0.023161	0.01554	0.11135	0.24633	0.21165	0.15546	0.26491	0.26145	0.17416	0.048379	0.019672	0.01236	0.012502	0.011859	0.00090234	0.0083459	0.0086528	0.013115	0.0081017	0.008756	0.011755	0.008456	0.0067145	0.0045581	0.0058045	0.018007	0.11486	0.24924	0.063883	0.16981	0.034595	-0.12552	-0.054621	-0.14116	0.14137	0.095745	0.11571	-0.024184	0.067382	0.087912	0.0069849	0.030958	0.137	0.14133	0.13993	0.14018	0.13974	0.12179	0.10906	-0.064933	-0.023634	0.093207	0.1135	0.055259	-0.08106	0.065693	0.13933	-0.14138	-0.020328	0.089379	-0.10903	-0.13333	0.39896	0.31701	0.21061	0.5331	0.10352	0.030334	0.014842	0.22449	1.2027	240
0.0090666	0.15297	0.30278	0.035348	0.27536	0.16879	0.065061	0.079307	0.25581	0.38509	0.52364	0.52915	0.55404	0.29778	0.096544	0.027405	0.074976	0.019122	0.036018	0.060347	0.0291	0.014758	0.010635	0.013514	0.025807	0.036951	0.025962	0.026855	0.017303	0.023244	0.013238	0.021218	0.0076949	0.55404	0.20965	0.11277	-0.096879	0.040889	0.25024	0.35612	0.5005	0.67404	0.78466	0.40234	0.070526	0.52559	0.53938	0.62237	0.052806	0.062295	0.011478	0.061319	0.021116	0.027307	0.038969	0.12944	0.19307	0.26338	0.26981	0.28019	0.1425	0.048356	0.013914	0.037632	0.0094861	0.012405	0.03017	0.01307	0.0054777	0.0030021	0.0017892	0.0067131	0.0080195	0.0083416	0.011678	0.0048584	0.0019799	0.0066665	0.0029249	0.0034767	0.16488	0.29792	0.17664	0.22619	0.088368	-0.03998	-0.037871	-0.11705	-0.1409	0.13576	0.12598	0.12866	0.14018	0.13609	0.11942	0.12936	0.12974	0.14142	0.12461	0.13875	0.14074	0.0037987	0.13068	0.048271	0.13363	-0.061831	0.10384	0.095383	-0.12558	0.13898	-0.039412	-0.064555	0.14138	0.13457	0.036507	0.14101	0.43605	0.30547	0.29588	0.40385	0.16137	0.032672	0.036371	0.11979	1.2966	264
0.0059159	0.057618	0.075377	0.15679	0.07091	0.10686	0.32511	0.2366	0.12481	0.1126	0.12452	0.132	0.091697	0.12922	0.039594	0.043918	0.032541	0.0061068	0.010063	0.0059352	0.027483	0.029958	0.0097395	0.0099012	0.01532	0.0076915	0.023756	0.024272	0.016292	0.0084575	0.010858	0.0095156	0.0096834	0.32511	0.073376	0.046654	-0.026722	0.027128	0.095055	0.15912	0.26086	0.39428	0.42269	0.47266	0.17112	0.26621	0.34547	0.44834	0.01698	0.019536	0.04128	0.025831	0.022824	0.1551	0.12267	0.041627	0.044661	0.022314	0.029564	0.027691	0.053115	0.019178	0.022213	0.0061824	0.0017012	0.0050405	0.0019186	0.012123	0.010971	0.0023763	0.0050072	0.004479	0.0034835	0.0055494	0.0067372	0.006277	0.0047277	0.0018986	0.0016256	0.001594	0.25532	0.27854	0.26135	0.26586	0.09673	-0.12407	0.08702	0.03652	-0.12187	0.024006	0.03658	0.12992	-0.1413	-0.10059	0.13917	-0.13938	-0.13785	0.13501	0.12918	-0.055787	0.024683	0.14139	-0.13054	0.091256	0.13854	0.10301	0.12937	0.024945	0.0176	0.13409	0.12418	0.14131	0.026779	-0.0022918	-0.14112	-0.13727	0.29673	0.20907	0.23452	0.24491	0.038835	-0.0070934	0.0078733	0.010763	1.4515	320.5
0.0057672	0.086455	0.041694	0.123	0.073157	0.090697	0.16955	0.067231	0.19054	0.18041	0.28329	0.19693	0.068856	0.078716	0.054172	0.085241	0.25075	0.1931	0.048137	0.046896	0.052793	0.010515	0.00909	0.013824	0.015055	0.010216	0.012847	0.019024	0.011125	0.0089956	0.016147	0.0051522	0.010706	0.28329	0.063373	0.023133	-0.04024	0.025365	0.083206	0.14304	0.24037	0.3692	0.38563	0.51172	0.13039	0.33368	0.32073	0.33448	0.037114	0.017795	0.042455	0.035921	0.027964	0.05834	0.03085	0.06298	0.059589	0.043246	0.054012	0.026284	0.025023	0.030461	0.0388	0.12568	0.092168	0.016887	0.017944	0.021913	0.0016754	0.0021089	0.0038992	0.0052301	0.0033121	0.00082564	0.00063637	0.0036524	0.0036584	0.001989	0.0021674	0.0018995	0.24376	0.22762	0.24953	0.24078	0.092705	-0.046731	0.019425	-0.13606	0.12591	-0.086854	-0.07099	0.11146	-0.043877	-0.095298	0.0025278	-0.097555	-0.10127	0.021885	0.12171	0.12486	0.13404	0.13548	0.05245	0.07728	0.12006	0.1414	-0.11179	0.13356	0.10631	-0.11477	0.1317	0.054742	0.14095	-0.10949	-0.1363	-0.14133	0.2034	0.20952	0.30435	0.2403	-0.0013147	0.016095	0.050071	0.021344	1.6125	320.5
0.0055359	0.053579	0.072571	0.096962	0.078001	0.10803	0.17162	0.19985	0.22115	0.26544	0.20119	0.14407	0.12233	0.050537	0.049323	0.011522	0.0075057	0.0075128	0.0043591	0.014259	0.018304	0.0051804	0.012568	0.008087	0.014114	0.025116	0.015269	0.020446	0.015505	0.010623	0.011331	0.014113	0.014269	0.26544	0.10409	0.049893	-0.054199	0.026867	0.13511	0.22704	0.37353	0.56589	0.60453	0.44922	0.082298	0.29368	0.4424	0.36823	0.0039956	0.023387	0.020614	0.04177	0.030606	0.086435	0.10573	0.11153	0.13305	0.10107	0.060031	0.064568	0.015505	0.02486	0.0047266	0.0014247	0.00047274	0.0022258	0.0040896	0.0026339	0.0011163	0.0020035	0.0037614	0.005846	0.0082734	0.0041335	0.0074211	0.003819	0.0022897	0.0033042	0.0021512	0.00087597	0.26975	0.31149	0.27171	0.28594	0.10794	0.025273	-0.13707	-0.051145	-0.084216	0.13444	0.078329	0.13276	0.1405	0.13766	-0.087576	0.080788	0.12341	0.13353	-0.094953	0.13361	-0.031735	0.11774	-0.14069	-0.1308	0.12559	-0.067168	-0.14142	-0.10927	-0.08105	0.13095	-0.094246	-0.1339	0.019119	0.11279	-0.061185	0.11016	0.24901	0.16542	0.26559	0.22372	0.012878	-0.030001	0.01725	-0.0041501	1.4966	224
0.0064631	0.073457	0.10711	0.098178	0.10908	0.13328	0.25887	0.20656	0.1986	0.21278	0.13806	0.21495	0.25513	0.12458	0.040609	0.0066226	0.0073763	0.0085398	0.0053235	0.01255	0.009193	0.0070843	0.0055182	0.0091908	0.010052	0.017454	0.015551	0.027447	0.011988	0.02117	0.011997	0.0094265	0.022826	0.25887	0.11749	0.045532	-0.071959	0.02978	0.1494	0.24104	0.38172	0.56335	0.62269	0.37109	0.18311	0.32906	0.5257	0.49403	0.028901	0.053184	0.023219	0.050492	0.050272	0.067487	0.053853	0.10061	0.11066	0.076806	0.10958	0.12972	0.068554	0.020388	0.0015457	0.0021568	0.004255	0.0011731	0.0046039	0.0050992	0.0013518	0.001014	0.0015351	0.0051445	0.0047115	0.0078334	0.0074245	0.0030063	0.0063459	0.0061799	0.0012796	0.0032111	0.27145	0.30294	0.2489	0.27689	0.055119	-0.14142	0.063199	0.035696	0.13172	-0.13089	-0.12571	0.12727	0.096716	0.030845	0.1197	0.12284	0.040381	0.13841	0.11859	-0.11943	0.082647	0.044875	0.13548	0.033401	-0.069897	-0.13949	0.12259	0.11499	0.13592	0.13423	0.027137	-0.029474	-0.12329	0.10753	0.14038	-0.077815	0.24045	0.1656	0.28332	0.22667	0.0087446	-0.025314	0.029081	-0.00016973	1.5167	360.5
0.0047737	0.09585	0.084922	0.16314	0.1077	0.13794	0.24168	0.10374	0.12352	0.096075	0.081258	0.10811	0.089974	0.02779	0.0076723	0.013959	0.0079757	0.0035784	0.0083683	0.008529	0.0079781	0.0050202	0.0091109	0.020826	0.021256	0.017406	0.0083673	0.014863	0.010832	0.017798	0.021491	0.017106	0.013201	0.24168	0.060939	0.03002	-0.030919	0.021398	0.082772	0.15217	0.27207	0.43341	0.418	0.55469	0.13045	0.21883	0.23039	0.24488	0.023476	0.028773	0.076172	0.034104	0.040142	0.11604	0.037212	0.05353	0.048221	0.040888	0.023811	0.017899	0.0067095	0.0031657	0.0052248	0.0028784	0.00047133	0.0024368	0.0015875	0.0010196	0.00088676	0.0044134	0.002976	0.0049195	0.006025	0.0037185	0.001627	0.0014999	0.0046046	0.0038997	0.0029416	0.0012385	0.24029	0.26767	0.24433	0.2514	0.1104	-0.13009	-0.14107	0.0071693	0.066538	0.13119	0.12988	-0.13592	0.13878	0.13558	-0.098211	0.0086696	-0.12479	0.061543	0.12745	-0.11499	0.045951	0.14074	-0.0081161	-0.14138	0.052616	0.096158	-0.014966	0.032678	-0.071286	0.085946	0.1062	0.049364	0.11013	0.097524	0.099284	-0.13297	0.38351	0.31673	0.36831	0.35477	0.089204	0.0402	0.067835	0.063942	1.241	312
0.0046032	0.033844	0.091681	0.070997	0.097563	0.070187	0.26202	0.12097	0.10879	0.12728	0.089438	0.048683	0.074006	0.087033	0.021812	0.025091	0.012569	0.006629	0.0067221	0.010623	0.010961	0.0057489	0.0096866	0.0089193	0.014818	0.0089305	0.017907	0.012384	0.010269	0.010898	0.0093885	0.0081531	0.010996	0.26202	0.058993	0.025701	-0.033292	0.019494	0.081634	0.15569	0.28786	0.46643	0.42748	0.47656	0.12079	0.23045	0.24962	0.27375	0.010227	0.015066	0.033606	0.039871	0.028894	0.14807	0.062993	0.05936	0.032823	0.032804	0.014297	0.038319	0.019788	0.0034707	0.0062507	0.0033445	0.003334	0.0023052	0.0016787	0.0031145	0.002611	0.00067128	0.0018365	0.0008816	0.0044731	0.0039615	0.003679	0.0040429	0.0029092	0.0018086	0.0034798	0.0022739	0.25995	0.27438	0.24725	0.2611	-0.02012	-0.070971	-0.085372	-0.003112	-0.14141	0.017847	0.095272	0.048089	-0.14036	-0.12051	0.12619	0.10163	0.1133	-0.07128	0.062464	0.12156	0.13619	0.13995	0.1219	0.05781	0.13013	-0.14109	0.083927	0.045146	0.1414	-0.13718	-0.12622	0.14139	0.064714	-0.044142	0.10508	0.12471	0.29236	0.24696	0.3012	0.27951	0.042595	0.017046	0.051146	0.035674	1.4559	180.5
0.0052412	0.042341	0.050959	0.065321	0.055609	0.055185	0.28698	0.26366	0.20838	0.11184	0.12493	0.073844	0.085305	0.13868	0.03562	0.030301	0.019699	0.01506	0.0051798	0.0067068	0.003173	0.0048686	0.011095	0.0055539	0.019378	0.017783	0.016542	0.014227	0.019689	0.011988	0.008603	0.0088113	0.0089427	0.28698	0.078174	0.035346	-0.042827	0.023559	0.10416	0.18436	0.31831	0.49712	0.50272	0.53125	0.090347	0.30886	0.2844	0.27898	0.015267	0.015118	0.023105	0.0035241	0.021622	0.14894	0.13212	0.11636	0.057664	0.048508	0.025898	0.044866	0.021527	0.01096	0.0036272	0.0035726	0.0028129	0.00025721	0.00047628	0.00081581	0.00055107	0.0012583	0.0026802	0.004257	0.0061544	0.0090355	0.0026553	0.0031385	0.002006	0.0052046	0.0032304	0.0021747	0.27908	0.2972	0.26984	0.28275	-0.13653	0.10103	0.1294	0.0058741	-0.033416	0.099021	0.14085	0.027686	0.10645	-0.047752	0.06604	-0.056426	-0.10156	0.079218	-0.11935	-0.10539	0.052368	-0.0868	0.040106	-0.0093832	0.13903	0.065891	0.074103	-0.089506	-0.025813	0.047116	0.051269	0.071507	0.091867	-0.13824	-0.043407	0.00051151	0.23608	0.16068	0.24791	0.21252	0.0066761	-0.027096	0.01245	-0.0053814	1.4679	240
0.0083025	0.15249	0.14513	0.10618	0.11012	0.20241	0.38017	0.10045	0.2707	0.1638	0.16563	0.32924	0.21092	0.32271	0.063451	0.03364	0.031844	0.039738	0.011612	0.0085581	0.010295	0.022115	0.029317	0.021074	0.0092858	0.024319	0.014523	0.020838	0.018955	0.018124	0.015583	0.016063	0.016951	0.38017	0.17201	0.098449	-0.07356	0.037702	0.20866	0.30665	0.44445	0.61358	0.71036	0.27734	0.18658	0.32916	0.39	0.39205	0.049033	0.072846	0.055474	0.030445	0.10318	0.20571	0.052022	0.13624	0.08472	0.042372	0.18253	0.12355	0.16363	0.031811	0.016877	0.016225	0.020187	0.006056	0.0043279	0.0062066	0.012008	0.0050895	0.003222	0.0054181	0.0023705	0.0021264	0.0092072	0.0020925	0.0015288	0.0033632	0.0065977	0.00075032	0.25961	0.33223	0.26443	0.29016	0.1405	0.13868	0.091704	0.056065	0.11972	0.055935	0.10143	0.13536	0.10286	-0.14042	0.033834	-0.0091289	0.12612	0.14019	0.13934	0.12032	0.12388	0.093602	0.12939	-0.028095	0.052648	-0.081328	-0.1412	-0.13837	-0.025751	-0.10205	-0.043895	-0.13709	-0.12049	-0.05932	0.016692	0.096618	0.28224	0.14807	0.19516	0.21021	0.027171	-0.03707	-0.017265	-0.011842	1.5809	280
0.0087278	0.047904	0.054787	0.14269	0.14131	0.64402	0.27917	0.047908	0.011476	0.14892	0.19256	0.22416	0.027933	0.47194	0.39153	0.0091204	0.06552	0.21496	0.0045679	0.0096745	0.0099856	0.011183	0.019908	0.039737	0.034552	0.038251	0.03439	0.034721	0.023992	0.02184	0.030789	0.037363	0.052783	0.64402	0.12716	0.063682	-0.063477	0.038525	0.15359	0.22379	0.32172	0.44127	0.51188	0.32031	0.040413	0.19494	0.2125	0.22324	0.0019353	0.0019032	0.031728	0.016287	0.16843	0.062739	0.0098621	0.0037208	0.075567	0.080781	0.10892	0.011312	0.2367	0.19651	0.0052923	0.032011	0.10812	0.0028884	0.0024827	0.0032391	0.0052328	0.0035233	0.018429	0.017309	0.019561	0.018351	0.012014	0.0063249	0.0083081	0.0027619	0.0072568	0.012074	0.063721	0.14557	0.098411	0.11094	0.0063073	0.13665	-0.053809	0.1307	0.13717	0.14137	0.098739	-0.14108	0.12524	0.14078	0.14104	0.13845	0.13968	0.13884	-0.019933	0.14058	0.13615	-0.10991	0.1274	0.13896	-0.029623	0.062452	0.14067	0.14116	0.11595	0.009982	0.14033	-0.12567	0.044531	0.1309	0.039989	-0.11482	0.51083	0.37663	0.66139	0.5515	0.28841	0.104	0.40777	0.27997	1.289	152
0.0077061	0.043457	0.04932	0.13951	0.1378	0.59935	0.26755	0.044986	0.0094351	0.14243	0.19012	0.21996	0.026191	0.46448	0.38542	0.0066678	0.063198	0.21345	0.0037876	0.008058	0.0069287	0.010452	0.016443	0.031982	0.027566	0.029935	0.0227	0.037923	0.021353	0.020114	0.025956	0.038153	0.028092	0.59935	0.089652	0.035658	-0.053995	0.031373	0.11282	0.17831	0.27693	0.40303	0.45181	0.42969	0.036597	0.13951	0.17867	0.1927	0.0073235	0.019104	0.054283	0.048139	0.29394	0.12646	0.018871	0.0043873	0.056714	0.062043	0.044647	0.0058492	0.091455	0.06904	0.0021909	0.011139	0.043215	0.0020497	0.0021501	0.0020588	0.0028495	0.0037576	0.017498	0.010058	0.0083298	0.0073074	0.0084462	0.0059117	0.010021	0.0061688	0.0034103	0.0049091	0.092169	0.17697	0.066549	0.12338	-0.12374	0.00013801	-0.049029	-0.06834	0.14074	0.13171	0.11532	0.072556	-0.0064078	-0.13425	-0.11464	0.093487	0.13822	0.13869	-0.023498	0.1299	0.13924	0.055811	-0.13104	-0.14069	-0.14138	0.11059	-0.055954	0.13104	-0.12428	-0.084503	0.094969	0.12659	0.088195	-0.085669	0.021848	0.14039	0.32524	0.74411	0.55668	0.87374	0.075878	0.49581	0.28151	0.86242	0.8304	192
0.0065441	0.055063	0.046069	0.041501	0.053387	0.035054	0.028776	0.050788	0.039307	0.18014	0.66562	0.37562	0.18236	0.21492	0.058401	0.022491	0.047169	0.016219	0.014391	0.015219	0.019309	0.018393	0.037511	0.035125	0.055598	0.037802	0.046812	0.10403	0.087012	0.039278	0.043566	0.034223	0.047547	0.66562	0.14439	0.076972	-0.067416	0.028694	0.18497	0.30284	0.48626	0.72462	0.79189	0.32422	0.060563	0.12004	0.12876	0.12298	0.028102	0.015064	0.018073	0.023649	0.017588	0.0018353	0.027	0.01722	0.090479	0.33569	0.19111	0.091504	0.10814	0.030737	0.011614	0.023631	0.0034232	0.003257	0.0033557	0.009721	0.0069628	0.012542	0.012774	0.01383	0.016011	0.012643	0.017235	0.019943	0.014139	0.0094539	0.0067635	0.0019578	0.0561	0.17893	0.068528	0.11983	0.11831	0.082362	0.12636	0.13454	0.13918	0.079271	-0.020771	0.11975	0.13788	0.13278	0.12204	0.13913	0.13563	0.083773	0.10471	0.1411	-0.12568	0.029747	-0.12595	0.13498	0.10613	0.045477	0.0077262	-0.070458	0.13787	-0.028174	0.075763	0.14057	0.058559	-0.092597	0.14086	0.1362	0.13103	0.66299	0.24375	0.90821	-0.0028923	0.40198	0.067363	0.94717	1.0443	336
0.0077868	0.26376	0.059152	0.069737	0.041443	0.18693	0.3356	0.050402	0.063484	0.65602	0.42783	0.32771	0.20982	0.028202	0.011535	0.018015	0.013269	0.019389	0.024475	0.019429	0.0076167	0.02381	0.023251	0.042707	0.076397	0.10744	0.061801	0.030706	0.042452	0.046161	0.033436	0.070259	0.051733	0.65602	0.15195	0.063217	-0.088731	0.033607	0.18861	0.29009	0.43907	0.62689	0.71357	0.35938	0.067689	0.14169	0.14575	0.13869	0.099549	0.021699	0.014541	0.016034	0.032756	0.067364	0.015616	0.036034	0.32862	0.22014	0.16735	0.10657	0.014417	0.0023315	0.010016	0.0033503	0.0087985	0.012925	0.0054692	0.0048057	0.0059441	0.0095994	0.0080222	0.0094221	0.012904	0.030971	0.012677	0.0038309	0.023153	0.0095706	0.011972	0.014629	0.10957	0.212	0.078563	0.1495	-0.13788	-0.10195	0.094723	-0.030206	-0.13826	-0.095964	-0.11331	0.014301	0.14126	0.10875	0.11761	0.12404	0.11639	0.13632	0.031417	0.096258	-0.12986	0.080208	0.01939	-0.089352	0.015371	0.1276	0.1414	-0.14079	0.13684	0.14074	-0.12247	-0.013704	0.13964	0.078205	0.085217	-0.079195	0.5486	0.47431	0.39021	0.65228	0.30745	0.17561	0.15147	0.42423	1.1561	432
0.0055887	0.11646	0.050453	0.082493	0.089286	0.056323	0.22653	0.31783	0.34235	0.036491	0.028329	0.020197	0.012351	0.018131	0.030237	0.033746	0.027368	0.01893	0.0098695	0.006573	0.018688	0.012434	0.0088672	0.0083187	0.0077688	0.011492	0.026593	0.011444	0.019643	0.022166	0.0089338	0.0066736	0.014098	0.34235	0.055648	0.035173	-0.020474	0.019948	0.076652	0.14487	0.26565	0.42874	0.39808	0.47266	0.085673	0.20871	0.24392	0.29692	0.041521	0.012028	0.030891	0.014866	0.016284	0.042056	0.16851	0.1908	0.0064993	0.0094391	0.0020577	0.00032954	0.0023041	0.015215	0.01731	0.0046361	0.0025415	0.00079599	0.002625	0.0018002	0.0010542	0.0017537	0.0051268	0.0036646	0.0029495	0.0054158	0.0007153	0.0044965	0.0026641	0.0027144	0.0022768	0.0032263	0.16965	0.21337	0.19577	0.19416	0.13561	-0.029467	-0.013019	0.096589	-0.082243	-0.13967	0.076116	0.029313	0.13674	-0.087569	-0.011612	-0.018977	-0.14015	0.1356	0.11236	0.1414	0.11292	0.045162	0.11153	0.063577	0.13177	0.077	-0.10416	0.057728	-0.14047	-0.032187	-0.13672	-0.067106	-0.11513	-0.12921	0.083925	-0.099901	0.57202	0.4078	0.50033	0.48551	0.28505	0.10172	0.22058	0.18697	1.0221	320.5
0.0052622	0.14177	0.099479	0.080017	0.15196	0.092456	0.28846	0.21092	0.063428	0.10665	0.055712	0.11571	0.034796	0.10713	0.019493	0.012219	0.010787	0.02761	0.013212	0.0091696	0.0075632	0.005416	0.010983	0.0093711	0.010738	0.028393	0.023581	0.013002	0.013154	0.0088084	0.01059	0.019552	0.017539	0.28846	0.067581	0.026428	-0.041153	0.02193	0.091345	0.16631	0.29473	0.46723	0.45635	0.36719	0.12966	0.26271	0.31293	0.3265	0.051834	0.061046	0.040938	0.056877	0.035559	0.14462	0.10565	0.033875	0.057723	0.021303	0.031328	0.019284	0.019251	0.0097848	0.0033601	0.00046995	0.0030235	0.0014353	0.0010955	0.0017882	0.0028064	0.00093911	0.0047751	0.0053986	0.010038	0.0088019	0.002802	0.0043408	0.0010449	0.00094569	0.0031263	0.0095338	0.23855	0.23968	0.20214	0.22805	-0.14032	-0.13133	-0.098665	0.13977	0.097112	0.1402	0.14133	0.068717	0.055731	-0.00039282	0.043855	0.087005	0.14061	0.13864	-0.011754	-0.12233	0.11967	-0.14124	-0.096955	0.1405	0.10079	0.14068	0.12021	0.13661	0.14063	0.13909	0.0069056	-0.093258	-0.14139	-0.07605	0.0073791	0.0516	0.41078	0.36105	0.42417	0.40086	0.10423	0.074804	0.11583	0.10071	1.3212	280.5
0.0041529	0.095702	0.092404	0.11849	0.16006	0.19755	0.18886	0.15664	0.10189	0.047497	0.055598	0.025308	0.018676	0.038757	0.015895	0.0065553	0.0088395	0.0037432	0.0073045	0.0063824	0.011398	0.0035691	0.0080769	0.016072	0.018668	0.014741	0.0204	0.016497	0.011719	0.0095793	0.011579	0.0095448	0.010284	0.19755	0.046091	0.027243	-0.018849	0.016464	0.065967	0.13447	0.26392	0.43842	0.36262	0.5625	0.045609	0.21212	0.23151	0.256	0.02848	0.042924	0.030444	0.034723	0.070277	0.095037	0.07404	0.055174	0.025466	0.01643	0.0072786	0.0093715	0.0076568	0.0029583	0.0020767	0.0015112	0.0022359	0.0033663	0.0028944	0.0024625	0.00034458	0.0044181	0.0025628	0.0093569	0.005387	0.0040556	0.0040094	0.0025742	0.0045782	0.0033677	0.0022322	0.0011831	0.16386	0.18709	0.1876	0.18016	-0.042133	-0.089408	0.13511	-0.13711	0.051093	0.13551	0.14138	0.030081	0.064833	0.1084	-0.074633	0.13908	0.13728	-0.038884	0.13834	-0.13621	0.010783	0.10722	-0.11252	-0.1163	0.053987	0.045808	0.12779	0.14047	-0.0026223	-0.080549	-0.13377	0.10658	-0.11337	0.059139	0.061701	-0.11286	0.68902	0.52244	0.5955	0.59583	0.42457	0.24691	0.31214	0.31771	1.0108	320.5
